new_index,index,created_at,entry_id,temp,ph,ammonia
2999,2999,2023-08-02 01:03:48+00:00,3000,28.06,7.76,0.000339922
3000,3000,2023-08-02 01:04:49+00:00,3001,28.12,7.77,0.000345662
3001,3001,2023-08-02 01:05:50+00:00,3002,28.06,7.76,0.000339922
3002,3002,2023-08-02 01:06:52+00:00,3003,28.12,7.76,0.000337794
3003,3003,2023-08-02 01:07:57+00:00,3004,28.12,7.76,0.000337794
3004,3004,2023-08-02 01:08:58+00:00,3005,28.12,7.75,0.000330105
3005,3005,2023-08-02 01:09:59+00:00,3006,28.19,7.77,0.000343137
3006,3006,2023-08-02 01:11:00+00:00,3007,28.12,7.77,0.000345662
3007,3007,2023-08-02 01:12:00+00:00,3008,28.12,7.76,0.000337794
3008,3008,2023-08-02 01:13:01+00:00,3009,28.12,7.79,0.000361952
3009,3009,2023-08-02 01:14:02+00:00,3010,28.12,7.78,0.000353713
3010,3010,2023-08-02 01:15:07+00:00,3011,28.12,7.77,0.000345662
3011,3011,2023-08-02 01:16:08+00:00,3012,28.19,7.78,0.00035113
3012,3012,2023-08-02 01:17:08+00:00,3013,28.19,7.77,0.000343137
3013,3013,2023-08-02 01:18:09+00:00,3014,28.19,7.76,0.000335326
3014,3014,2023-08-02 01:19:10+00:00,3015,28.19,7.76,0.000335326
3015,3015,2023-08-02 01:20:10+00:00,3016,28.12,7.76,0.000337794
3016,3016,2023-08-02 01:21:11+00:00,3017,28.19,7.77,0.000343137
3017,3017,2023-08-02 01:22:12+00:00,3018,28.19,7.77,0.000343137
3018,3018,2023-08-02 01:23:12+00:00,3019,28.19,7.75,0.000327693
3019,3019,2023-08-02 01:24:13+00:00,3020,28.19,7.77,0.000343137
3020,3020,2023-08-02 01:25:14+00:00,3021,28.19,7.77,0.000343137
3021,3021,2023-08-02 01:26:14+00:00,3022,28.19,7.74,0.000320234
3022,3022,2023-08-02 01:27:15+00:00,3023,28.19,7.74,0.000320234
3023,3023,2023-08-02 01:28:15+00:00,3024,28.25,7.76,0.000333225
3024,3024,2023-08-02 01:29:18+00:00,3025,28.25,7.77,0.000340987
3025,3025,2023-08-02 01:30:19+00:00,3026,28.19,7.76,0.000335326
3026,3026,2023-08-02 01:31:19+00:00,3027,28.25,7.77,0.000340987
3027,3027,2023-08-02 01:32:20+00:00,3028,28.25,7.73,0.000310984
3028,3028,2023-08-02 01:33:20+00:00,3029,28.19,7.77,0.000343137
3029,3029,2023-08-02 01:34:26+00:00,3030,28.31,7.76,0.000331136
3030,3030,2023-08-02 01:35:27+00:00,3031,28.19,7.77,0.000343137
3031,3031,2023-08-02 01:36:27+00:00,3032,28.25,7.78,0.000348929
3032,3032,2023-08-02 01:37:28+00:00,3033,28.25,7.78,0.000348929
3033,3033,2023-08-02 01:38:29+00:00,3034,28.31,7.78,0.000346741
3034,3034,2023-08-02 01:39:34+00:00,3035,28.25,7.77,0.000340987
3035,3035,2023-08-02 01:40:35+00:00,3036,28.31,7.79,0.000354818
3036,3036,2023-08-02 01:41:41+00:00,3037,28.25,7.77,0.000340987
3037,3037,2023-08-02 01:42:42+00:00,3038,28.31,7.77,0.000338849
3038,3038,2023-08-02 01:43:42+00:00,3039,28.25,7.79,0.000357057
3039,3039,2023-08-02 01:44:43+00:00,3040,28.31,7.76,0.000331136
3040,3040,2023-08-02 01:45:49+00:00,3041,28.31,7.77,0.000338849
3041,3041,2023-08-02 01:46:50+00:00,3042,28.25,7.77,0.000340987
3042,3042,2023-08-02 01:47:55+00:00,3043,28.31,7.8,0.000363083
3043,3043,2023-08-02 01:49:01+00:00,3044,28.31,7.76,0.000331136
3044,3044,2023-08-02 01:50:02+00:00,3045,28.31,7.77,0.000338849
3045,3045,2023-08-02 01:51:02+00:00,3046,28.31,7.79,0.000354818
3046,3046,2023-08-02 01:52:03+00:00,3047,28.31,7.79,0.000354818
3047,3047,2023-08-02 01:53:09+00:00,3048,28.37,7.78,0.000344566
3048,3048,2023-08-02 01:54:09+00:00,3049,28.37,7.79,0.000352592
3049,3049,2023-08-02 01:55:10+00:00,3050,28.37,7.8,0.000360805
3050,3050,2023-08-02 01:56:11+00:00,3051,28.37,7.76,0.000329058
3051,3051,2023-08-02 01:57:11+00:00,3052,28.37,7.79,0.000352592
3052,3052,2023-08-02 01:58:12+00:00,3053,28.37,7.78,0.000344566
3053,3053,2023-08-02 01:59:12+00:00,3054,28.37,7.79,0.000352592
3054,3054,2023-08-02 02:00:13+00:00,3055,28.37,7.77,0.000336723
3055,3055,2023-08-02 02:01:14+00:00,3056,28.31,7.79,0.000354818
3056,3056,2023-08-02 02:02:14+00:00,3057,28.37,7.77,0.000336723
3057,3057,2023-08-02 02:03:15+00:00,3058,28.37,7.79,0.000352592
3058,3058,2023-08-02 02:04:16+00:00,3059,28.31,7.79,0.000354818
3059,3059,2023-08-02 02:05:16+00:00,3060,28.44,7.8,0.000358165
3060,3060,2023-08-02 02:06:17+00:00,3061,28.37,7.8,0.000360805
3061,3061,2023-08-02 02:07:18+00:00,3062,28.37,7.8,0.000360805
3062,3062,2023-08-02 02:08:18+00:00,3063,28.37,7.78,0.000344566
3063,3063,2023-08-02 02:09:19+00:00,3064,28.37,7.75,0.000321568
3064,3064,2023-08-02 02:10:20+00:00,3065,28.37,7.8,0.000360805
3065,3065,2023-08-02 02:11:20+00:00,3066,28.44,7.78,0.000342044
3066,3066,2023-08-02 02:12:21+00:00,3067,28.44,7.8,0.000358165
3067,3067,2023-08-02 02:13:21+00:00,3068,28.37,7.8,0.000360805
3068,3068,2023-08-02 02:14:22+00:00,3069,28.44,7.8,0.000358165
3069,3069,2023-08-02 02:15:23+00:00,3070,28.5,7.8,0.000355915
3070,3070,2023-08-02 02:16:23+00:00,3071,28.44,7.79,0.000350012
3071,3071,2023-08-02 02:17:24+00:00,3072,28.5,7.81,0.000364206
3072,3072,2023-08-02 02:18:29+00:00,3073,28.44,7.79,0.000350012
3073,3073,2023-08-02 02:19:30+00:00,3074,28.5,7.82,0.000372689
3074,3074,2023-08-02 02:20:31+00:00,3075,28.5,7.81,0.000364206
3075,3075,2023-08-02 02:21:31+00:00,3076,28.5,7.77,0.000332159
3076,3076,2023-08-02 02:22:32+00:00,3077,28.5,7.8,0.000355915
3077,3077,2023-08-02 02:23:33+00:00,3078,28.5,7.79,0.000347814
3078,3078,2023-08-02 02:24:34+00:00,3079,28.56,7.82,0.000370347
3079,3079,2023-08-02 02:25:35+00:00,3080,28.5,7.8,0.000355915
3080,3080,2023-08-02 02:26:35+00:00,3081,28.56,7.82,0.000370347
3081,3081,2023-08-02 02:27:36+00:00,3082,28.56,7.82,0.000370347
3082,3082,2023-08-02 02:28:36+00:00,3083,28.56,7.82,0.000370347
3083,3083,2023-08-02 02:29:37+00:00,3084,28.56,7.82,0.000370347
3084,3084,2023-08-02 02:30:38+00:00,3085,28.56,7.83,0.000378974
3085,3085,2023-08-02 02:31:38+00:00,3086,28.56,7.81,0.000361917
3086,3086,2023-08-02 02:32:39+00:00,3087,28.62,7.83,0.000376592
3087,3087,2023-08-02 02:33:40+00:00,3088,28.56,7.84,0.000387801
3088,3088,2023-08-02 02:34:40+00:00,3089,28.56,7.8,0.000353679
3089,3089,2023-08-02 02:35:41+00:00,3090,28.56,7.83,0.000378974
3090,3090,2023-08-02 02:36:42+00:00,3091,28.62,7.84,0.000385364
3091,3091,2023-08-02 02:37:42+00:00,3092,28.62,7.82,0.000368019
3092,3092,2023-08-02 02:38:43+00:00,3093,28.62,7.86,0.000403525
3093,3093,2023-08-02 02:39:44+00:00,3094,28.62,7.82,0.000368019
3094,3094,2023-08-02 02:40:44+00:00,3095,28.62,7.84,0.000385364
3095,3095,2023-08-02 02:41:45+00:00,3096,28.62,7.84,0.000385364
3096,3096,2023-08-02 02:42:45+00:00,3097,28.69,7.85,0.000391448
3097,3097,2023-08-02 02:43:46+00:00,3098,28.69,7.83,0.00037383
3098,3098,2023-08-02 02:44:47+00:00,3099,28.69,7.81,0.000357005
3099,3099,2023-08-02 02:45:47+00:00,3100,28.75,7.89,0.000426513
3100,3100,2023-08-02 02:46:48+00:00,3101,28.75,7.88,0.000416805
3101,3101,2023-08-02 02:47:48+00:00,3102,28.69,7.86,0.000400566
3102,3102,2023-08-02 02:48:49+00:00,3103,28.69,7.88,0.000419444
3103,3103,2023-08-02 02:49:50+00:00,3104,28.81,7.89,0.000423828
3104,3104,2023-08-02 02:50:51+00:00,3105,28.81,7.87,0.000404753
3105,3105,2023-08-02 02:51:51+00:00,3106,28.81,7.87,0.000404753
3106,3106,2023-08-02 02:52:52+00:00,3107,28.75,7.86,0.000398045
3107,3107,2023-08-02 02:53:53+00:00,3108,28.75,7.87,0.000407317
3108,3108,2023-08-02 02:54:54+00:00,3109,28.81,7.89,0.000423828
3109,3109,2023-08-02 02:55:55+00:00,3110,28.75,7.88,0.000416805
3110,3110,2023-08-02 02:56:55+00:00,3111,28.87,7.89,0.000421158
3111,3111,2023-08-02 02:57:56+00:00,3112,28.75,7.82,0.000363022
3112,3112,2023-08-02 02:58:56+00:00,3113,28.75,7.89,0.000426513
3113,3113,2023-08-02 02:59:57+00:00,3114,28.75,7.87,0.000407317
3114,3114,2023-08-02 03:00:58+00:00,3115,28.81,7.88,0.00041418
3115,3115,2023-08-02 03:01:58+00:00,3116,28.81,7.88,0.00041418
3116,3116,2023-08-02 03:02:59+00:00,3117,28.81,7.9,0.0004337
3117,3117,2023-08-02 03:03:59+00:00,3118,28.81,7.89,0.000423828
3118,3118,2023-08-02 03:05:00+00:00,3119,28.75,7.86,0.000398045
3119,3119,2023-08-02 03:06:01+00:00,3120,28.87,7.9,0.000430968
3120,3120,2023-08-02 03:07:01+00:00,3121,28.81,7.86,0.000395539
3121,3121,2023-08-02 03:08:02+00:00,3122,28.81,7.87,0.000404753
3122,3122,2023-08-02 03:09:02+00:00,3123,28.81,7.9,0.0004337
3123,3123,2023-08-02 03:10:03+00:00,3124,28.81,7.88,0.00041418
3124,3124,2023-08-02 03:11:03+00:00,3125,28.81,7.9,0.0004337
3125,3125,2023-08-02 03:12:04+00:00,3126,28.75,7.9,0.000436448
3126,3126,2023-08-02 03:13:05+00:00,3127,28.75,7.89,0.000426513
3127,3127,2023-08-02 03:14:05+00:00,3128,28.81,7.89,0.000423828
3128,3128,2023-08-02 03:15:06+00:00,3129,28.81,7.9,0.0004337
3129,3129,2023-08-02 03:16:07+00:00,3130,28.75,7.89,0.000426513
3130,3130,2023-08-02 03:17:07+00:00,3131,28.81,7.91,0.000443802
3131,3131,2023-08-02 03:18:08+00:00,3132,28.75,7.88,0.000416805
3132,3132,2023-08-02 03:19:09+00:00,3133,28.81,7.91,0.000443802
3133,3133,2023-08-02 03:20:09+00:00,3134,28.81,7.91,0.000443802
3134,3134,2023-08-02 03:21:10+00:00,3135,28.81,7.93,0.000464718
3135,3135,2023-08-02 03:22:11+00:00,3136,28.81,7.92,0.00045414
3136,3136,2023-08-02 03:23:11+00:00,3137,28.81,7.96,0.000497954
3137,3137,2023-08-02 03:24:12+00:00,3138,28.81,7.94,0.000475543
3138,3138,2023-08-02 03:25:12+00:00,3139,28.87,7.96,0.000494818
3139,3139,2023-08-02 03:26:13+00:00,3140,28.81,7.95,0.00048662
3140,3140,2023-08-02 03:27:14+00:00,3141,28.81,7.94,0.000475543
3141,3141,2023-08-02 03:28:14+00:00,3142,28.81,7.95,0.00048662
3142,3142,2023-08-02 03:29:15+00:00,3143,28.81,7.96,0.000497954
3143,3143,2023-08-02 03:30:16+00:00,3144,28.81,7.96,0.000497954
3144,3144,2023-08-02 03:31:16+00:00,3145,28.81,7.95,0.00048662
3145,3145,2023-08-02 03:32:17+00:00,3146,28.81,7.96,0.000497954
3146,3146,2023-08-02 03:33:17+00:00,3147,28.87,7.98,0.000518138
3147,3147,2023-08-02 03:34:18+00:00,3148,28.87,7.96,0.000494818
3148,3148,2023-08-02 03:35:19+00:00,3149,28.81,7.97,0.000509553
3149,3149,2023-08-02 03:36:20+00:00,3150,28.87,7.95,0.000483554
3150,3150,2023-08-02 03:37:20+00:00,3151,28.87,7.98,0.000518138
3151,3151,2023-08-02 03:38:26+00:00,3152,28.87,7.98,0.000518138
3152,3152,2023-08-02 03:39:27+00:00,3153,28.87,7.97,0.000506344
3153,3153,2023-08-02 03:40:33+00:00,3154,28.94,7.95,0.000480001
3154,3154,2023-08-02 03:41:33+00:00,3155,28.87,7.98,0.000518138
3155,3155,2023-08-02 03:42:34+00:00,3156,28.87,7.97,0.000506344
3156,3156,2023-08-02 03:43:34+00:00,3157,28.87,8.02,0.000568127
3157,3157,2023-08-02 03:44:39+00:00,3158,28.81,7.98,0.000521422
3158,3158,2023-08-02 03:45:40+00:00,3159,28.87,8,0.000542557
3159,3159,2023-08-02 03:46:40+00:00,3160,28.94,8,0.00053857
3160,3160,2023-08-02 03:47:41+00:00,3161,28.87,8,0.000542557
3161,3161,2023-08-02 03:48:41+00:00,3162,28.87,8.02,0.000568127
3162,3162,2023-08-02 03:49:42+00:00,3163,28.94,8.06,0.000618361
3163,3163,2023-08-02 03:50:43+00:00,3164,28.87,8.02,0.000568127
3164,3164,2023-08-02 03:51:43+00:00,3165,28.94,8.02,0.000563952
3165,3165,2023-08-02 03:52:44+00:00,3166,28.94,8.03,0.000577088
3166,3166,2023-08-02 03:53:49+00:00,3167,28.94,8.03,0.000577088
3167,3167,2023-08-02 03:54:50+00:00,3168,28.94,8.03,0.000577088
3168,3168,2023-08-02 03:55:51+00:00,3169,28.94,8.04,0.00059053
3169,3169,2023-08-02 03:56:52+00:00,3170,28.94,8.05,0.000604285
3170,3170,2023-08-02 03:57:53+00:00,3171,28.94,8.05,0.000604285
3171,3171,2023-08-02 03:58:54+00:00,3172,29,8.05,0.000600475
3172,3172,2023-08-02 03:59:54+00:00,3173,29,8.06,0.000614462
3173,3173,2023-08-02 04:00:55+00:00,3174,29,8.03,0.000573449
3174,3174,2023-08-02 04:01:56+00:00,3175,29,8.04,0.000586807
3175,3175,2023-08-02 04:03:02+00:00,3176,29.06,8.04,0.000583105
3176,3176,2023-08-02 04:04:03+00:00,3177,29,8.07,0.000628775
